Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,Speed,Power,Airspeed
95.333,2.99,1.55,10.52,0.47,0.05,0.15,1013.6,17.2,-46.8,15.2,11.09,108,0.00
95.430,6.58,3.68,13.94,-0.65,-1.04,-0.07,1013.1,17.4,-44.7,15.2,12.13,108,0.00
95.635,0.01,-3.37,-8.03,-0.33,0.27,-0.10,1014.0,17.2,-2.6,15.2,12.13,96,0.00
95.750,19.97,3.03,33.05,0.52,-1.35,0.09,1013.5,17.5,75.2,15.3,12.13,96,39.98
95.847,10.54,1.07,22.02,0.23,-0.92,0.21,1013.5,17.4,-15.3,15.2,12.13,96,0.00
95.944,11.96,2.95,25.98,0.17,0.10,-0.04,1014.0,17.2,0.5,15.3,12.13,96,3.34
96.041,1.91,-1.82,11.20,-0.57,1.11,-0.19,1013.6,17.4,-43.7,15.2,12.13,96,0.00
96.138,3.85,2.32,16.20,0.41,-0.25,-0.03,1013.5,17.4,-35.2,15.2,12.13,96,0.00
96.252,0.03,-1.85,21.77,-0.18,1.32,-0.71,1013.8,17.3,-41.6,15.2,12.13,96,0.00
96.349,10.85,0.72,13.17,0.91,-0.95,0.16,1013.5,17.4,-16.3,15.2,12.13,96,0.00
96.447,-3.20,-7.05,-8.66,-0.23,0.69,0.25,1013.8,17.2,-47.9,15.2,12.50,96,0.00
96.544,0.78,-5.07,-10.20,-0.84,-0.59,0.25,1013.8,17.2,-47.9,15.2,12.50,96,0.00
96.641,-6.98,-15.51,-20.69,-0.35,1.01,0.03,1013.6,17.4,-44.7,15.2,12.50,96,0.00
96.745,-0.24,-5.56,-7.74,0.20,0.51,-0.13,1013.5,17.3,-46.8,15.2,12.50,96,0.00
96.842,7.22,2.20,20.63,0.22,-0.42,0.03,1014.1,17.4,-12.1,15.2,12.50,96,0.00
96.939,5.68,1.58,6.89,0.35,-0.58,0.24,1013.5,17.3,-24.7,15.2,12.50,96,0.00
97.036,2.72,-6.05,-5.67,0.42,-0.12,-0.22,1014.0,17.2,-28.9,15.2,12.50,96,0.00
97.157,0.03,1.58,10.75,-0.10,0.67,-0.06,1013.5,17.4,-40.5,15.2,12.50,96,0.00
97.247,-2.09,-4.95,-6.89,0.39,-0.73,-0.02,1013.9,17.3,-44.7,15.2,12.50,96,0.00
97.344,-2.29,-1.49,9.41,0.01,-0.20,0.07,1014.0,17.2,-41.6,15.2,12.50,96,0.00
97.441,4.42,5.27,21.58,0.67,-1.17,0.13,1013.7,17.3,-40.5,15.2,12.63,96,0.00
97.539,-2.17,-1.88,4.15,0.35,1.63,-0.10,1013.4,17.2,-41.6,15.2,12.63,96,0.00
97.636,12.87,2.94,8.53,0.05,-1.56,0.13,1013.5,17.2,-50.0,15.2,12.63,98,0.00
97.763,3.64,-2.20,6.31,-0.17,-0.21,0.01,1013.8,17.3,-53.1,15.2,12.63,98,0.00
97.837,1.05,0.67,6.91,0.66,0.21,-0.02,1013.9,17.2,-44.7,15.2,12.63,98,0.00
97.958,1.62,2.71,-0.51,-0.29,0.76,0.10,1013.7,17.4,-46.8,15.2,12.63,98,0.00
98.055,1.49,0.11,-0.42,0.35,-0.19,0.07,1013.6,17.2,-43.7,15.2,12.63,98,0.00
98.152,-14.79,-4.43,-13.34,0.82,0.89,0.06,1013.6,17.3,-38.4,15.2,12.63,98,0.00
98.243,-2.42,0.17,-1.37,0.82,0.91,0.04,1013.5,17.3,-46.8,15.2,12.63,89,0.00
98.341,4.49,1.90,18.53,0.30,-0.57,0.06,1013.8,17.1,-47.9,15.2,12.63,89,0.00
98.438,0.00,1.83,17.81,0.61,0.01,0.04,1013.8,17.2,-44.7,15.2,12.73,89,0.00
98.536,12.89,-2.25,16.92,-0.73,-1.88,0.23,1014.1,17.3,-50.0,15.2,12.73,89,0.00
98.657,-21.94,-4.90,-5.73,0.19,1.05,-0.18,1013.8,17.2,-43.7,15.2,12.73,89,0.00
98.748,-1.61,-6.98,4.69,-0.52,-0.50,-0.09,1013.7,17.2,-44.7,15.2,12.73,89,0.00
98.904,-3.86,-2.91,5.43,0.65,0.06,-0.19,1014.0,17.2,-41.6,15.2,12.73,89,0.00
98.954,-5.32,-2.00,3.60,0.09,-0.67,0.01,1013.9,17.3,-43.7,15.2,12.73,89,0.00
99.051,-13.40,-11.10,-3.56,-0.87,-0.54,-0.06,1013.8,17.2,-40.5,15.2,12.73,89,0.00
99.148,5.52,2.75,7.93,-0.29,2.24,-0.67,1013.4,17.4,-46.8,15.2,12.73,89,0.00
99.238,0.10,-6.97,-9.92,0.15,0.37,-0.24,1013.9,17.4,-43.7,15.2,12.73,89,0.00
99.336,-1.40,-3.21,-10.03,0.83,0.38,-0.02,1014.2,17.1,-44.7,15.2,12.73,89,0.00
99.458,5.90,-3.15,8.96,0.02,-1.05,0.29,1013.4,17.2,-54.2,15.2,12.83,89,0.00
99.555,6.08,-0.75,10.74,0.07,0.28,-0.05,1013.6,17.4,-53.1,15.2,12.83,89,0.00
99.652,8.34,-3.42,4.41,-0.54,0.47,0.06,1013.3,17.2,-51.0,15.2,12.83,89,0.00
99.742,3.46,2.49,14.42,-0.68,-0.28,0.13,1013.6,17.4,-46.8,15.2,12.83,89,0.00
99.840,-1.81,-2.43,3.43,-0.53,-0.66,0.04,1013.6,17.3,-47.9,15.2,12.83,89,0.00
99.972,3.58,-6.73,0.88,-0.13,1.13,-0.50,1013.8,17.3,-41.6,15.2,12.83,89,0.00
100.046,13.11,4.52,17.67,-0.10,-0.78,0.42,1013.8,17.2,-43.7,15.2,12.83,89,0.00
100.143,3.01,-5.32,-9.19,-0.01,0.47,0.05,1013.6,17.1,-47.9,15.2,12.83,89,0.00
100.257,5.11,1.97,9.69,0.21,0.67,0.07,1013.9,17.2,-47.9,15.2,12.83,84,0.00
100.355,4.35,-1.33,14.72,-0.59,0.09,-0.03,1013.9,17.3,-46.8,15.2,12.83,84,0.00
100.453,-5.55,-4.55,-10.26,-0.16,0.24,-0.18,1013.7,17.4,-46.8,15.2,12.84,84,0.00
100.550,-15.89,2.94,15.89,0.78,0.41,0.24,1014.1,17.2,-46.8,15.2,12.84,84,0.00
100.647,3.65,-2.32,12.33,-0.52,0.10,0.09,1013.7,17.2,-51.0,15.2,12.84,84,0.00
100.761,12.60,6.64,33.24,1.40,-1.63,0.32,1013.6,17.2,-51.0,15.2,12.84,84,0.00
100.835,6.64,-2.34,13.63,-0.13,-0.84,-0.07,1013.6,17.2,-47.9,15.2,12.84,84,0.00
100.956,0.84,-0.74,-4.40,0.10,1.37,-0.34,1014.0,17.2,-44.7,15.2,12.84,84,0.00
101.041,2.24,1.19,24.20,0.47,-0.20,-0.16,1014.3,17.2,-53.1,15.2,12.84,84,0.00
101.139,-0.49,4.08,10.75,-0.13,1.55,-0.33,1014.2,17.4,-28.9,15.2,12.84,84,0.00
101.236,4.14,0.91,3.22,-0.03,0.14,-0.19,1013.8,17.2,-44.7,15.2,12.84,84,0.00
101.351,4.41,4.58,18.06,-0.29,-0.37,0.12,1013.8,17.4,-47.9,15.2,12.84,84,0.00
101.449,1.04,5.22,15.79,0.08,-0.57,0.17,1013.9,17.2,-53.1,15.2,12.91,84,0.00
101.546,2.96,-4.00,19.44,-0.15,-0.90,0.22,1014.1,17.2,-44.7,15.2,12.91,84,0.00
101.643,-0.39,-5.59,0.03,-0.33,0.82,0.02,1013.7,17.4,-44.7,15.2,12.91,84,0.00
101.740,-9.42,-6.18,-6.46,0.42,0.28,-0.22,1013.9,17.2,-41.6,15.2,12.91,84,0.00
101.854,-5.61,-8.14,-19.25,0.63,-1.02,0.29,1013.7,17.2,-41.6,15.2,12.91,84,0.00
101.951,-2.34,-2.42,22.95,-0.80,0.09,0.15,1013.9,17.3,-47.9,15.2,12.91,84,0.00
102.048,-18.34,-4.00,12.99,-0.74,0.63,0.05,1014.0,17.2,-44.7,15.2,12.91,84,0.00
102.185,-8.69,-4.25,-12.70,-0.39,1.54,-0.13,1013.6,17.2,-28.9,15.2,12.91,84,0.00
102.235,16.36,4.46,16.73,0.31,-1.73,0.32,1013.6,17.2,-28.9,15.2,12.91,81,0.00
102.349,-0.15,-1.96,-1.72,0.81,0.75,-0.34,1014.0,17.2,-46.8,15.2,12.91,81,0.00
102.447,2.07,0.13,-1.47,0.57,0.09,-0.07,1013.6,17.2,-46.8,15.2,13.00,81,0.00
102.544,-2.43,5.43,17.86,0.58,0.01,-0.11,1013.1,17.1,-38.4,15.2,13.00,81,0.00
102.641,20.99,8.94,51.87,1.28,-1.31,0.53,1013.2,17.2,-54.2,15.2,13.00,81,0.00
102.738,7.40,1.07,12.41,0.54,0.12,-0.04,1013.6,17.2,-53.1,15.2,13.00,81,0.00
102.853,-0.45,0.83,23.36,0.51,-0.25,0.19,1013.6,17.2,-50.0,15.2,13.00,81,0.00
102.950,14.50,3.15,25.87,0.81,-1.79,0.41,1014.1,17.2,-56.3,15.2,13.00,81,0.00
103.047,6.11,5.06,6.75,-0.19,2.00,0.10,1014.2,17.3,-47.9,15.2,13.00,81,0.00
103.144,0.75,-0.24,2.79,-0.52,1.48,-0.17,1014.0,17.2,-54.2,15.2,13.00,81,0.00
103.254,3.26,-1.73,14.06,0.27,0.26,-0.12,1013.7,17.2,1.6,15.3,13.00,62,5.79
103.346,7.09,0.10,26.98,0.01,-1.02,0.05,1013.7,17.3,-50.0,15.2,13.00,62,0.00
103.443,12.56,2.61,15.96,0.81,-0.09,0.03,1013.5,17.3,45.8,15.3,13.46,62,31.18
103.541,1.45,-1.45,15.66,0.48,-0.67,-0.00,1014.0,17.2,-22.6,15.2,13.46,62,0.00
103.638,1.02,1.77,10.00,0.53,1.34,-0.32,1013.7,17.1,-22.6,15.2,13.46,62,0.00
103.735,11.30,9.02,30.80,0.25,0.20,-0.08,1014.0,17.2,-54.2,15.2,13.46,62,0.00
103.850,15.19,0.30,40.21,0.20,-0.08,0.26,1013.9,17.1,-43.7,15.2,13.46,62,0.00
103.947,-1.81,-6.95,-11.20,-0.69,0.49,-0.23,1013.7,17.2,-50.0,15.2,13.46,62,0.00
104.044,-1.32,0.08,16.03,0.85,0.26,0.07,1014.2,17.3,-59.4,15.2,13.46,62,0.00
104.141,22.10,-0.34,18.21,-0.18,-0.39,-0.02,1014.0,17.2,-54.2,15.2,13.46,62,0.00
104.238,8.53,-2.50,20.47,-0.43,-0.18,-0.12,1013.6,17.3,-51.0,15.2,13.46,62,0.00
104.365,16.90,4.19,36.60,-0.52,-0.19,0.28,1013.8,17.3,-51.0,15.2,13.46,62,0.00
104.439,-22.66,-8.47,-5.18,-0.39,0.76,-0.29,1013.8,17.2,-47.9,15.2,13.83,62,0.00
104.537,-14.52,-12.10,-4.41,-1.11,0.00,-0.08,1013.6,17.1,-47.9,15.2,13.83,62,0.00
104.658,4.44,-6.49,-17.02,-0.31,1.49,-0.47,1013.8,17.3,-47.9,15.2,13.83,62,0.00
104.755,-2.08,-12.55,4.88,-0.09,0.03,-0.37,1013.2,17.2,-53.1,15.2,13.83,62,0.00
104.869,3.76,0.14,17.94,0.05,0.13,0.11,1013.9,17.2,-56.3,15.2,13.83,62,0.00
104.943,-4.93,-0.11,20.15,0.61,0.99,-0.28,1013.9,17.3,-50.0,15.2,13.83,62,0.00
105.040,2.86,-7.39,-23.60,-0.49,0.18,-0.03,1013.8,17.2,-59.4,15.2,13.83,62,0.00
105.137,1.94,-2.58,10.41,0.34,-1.18,-0.06,1013.4,17.2,-47.9,15.2,13.83,62,0.00
105.259,6.60,0.90,15.52,-0.04,-1.56,0.04,1013.7,17.1,-47.9,15.2,13.83,45,0.00
105.484,-0.34,6.66,40.36,-0.99,-0.43,-0.07,1013.6,17.2,-60.5,15.2,14.13,45,0.00
105.606,-3.97,-5.65,12.34,-0.68,-0.75,0.10,1013.7,17.2,-51.0,15.2,14.13,45,0.00
105.703,18.00,8.77,33.59,-0.01,-2.15,0.49,1014.0,17.1,-43.7,15.2,14.13,45,0.00
105.800,-2.17,-2.52,14.92,-0.07,0.42,-0.10,1013.9,17.3,16.3,15.3,14.13,45,18.61
105.889,1.15,0.85,12.88,-0.74,-0.61,0.09,1013.6,17.3,-56.3,15.2,14.13,45,0.00
105.987,-7.33,3.11,31.21,-0.03,0.62,-0.06,1013.9,17.3,-44.7,15.2,14.13,45,0.00
106.084,0.35,-1.71,2.82,0.15,0.61,-0.02,1013.9,17.2,-40.5,15.2,14.13,45,0.00
106.205,5.30,-2.85,18.25,0.19,-0.51,-0.10,1014.1,17.2,-47.9,15.2,14.13,64,0.00
106.302,-9.08,-4.09,6.88,-0.45,0.63,-0.38,1014.0,17.2,-35.2,15.2,14.13,64,0.00
106.391,-10.19,-2.72,-7.54,-0.84,2.10,-0.29,1013.7,17.1,-46.8,15.2,14.13,64,0.00
106.524,-3.76,-6.61,-12.89,-0.10,0.82,-0.15,1013.4,17.2,-50.0,15.2,14.77,64,0.00
106.598,15.55,3.75,10.66,0.31,1.40,-0.25,1013.8,17.1,-59.4,15.2,14.77,64,0.00
106.695,1.22,4.72,28.85,0.55,-0.47,0.17,1013.8,17.1,-50.0,15.2,14.77,64,0.00
106.792,1.77,0.16,3.11,0.02,0.65,0.03,1013.5,17.2,-46.8,15.2,14.77,64,0.00
106.906,7.03,-2.97,0.63,0.81,-0.26,-0.11,1013.6,17.3,-53.1,15.2,14.77,64,0.00
107.004,7.38,-1.41,6.87,0.71,-0.91,0.21,1013.7,17.2,-56.3,15.2,14.77,64,0.00
107.101,7.91,7.06,29.15,0.47,-0.58,0.20,1013.9,17.2,-50.0,15.2,14.77,64,0.00
107.198,0.93,-0.30,2.97,-0.16,-0.69,0.14,1013.9,17.1,-50.0,15.2,14.77,64,0.00
107.295,-7.38,0.99,-5.31,0.68,2.47,-0.36,1013.8,17.2,-43.7,15.2,14.77,81,0.00
107.408,0.02,-2.84,-1.18,0.76,-0.36,0.29,1013.8,17.2,-47.9,15.2,14.98,81,0.00
107.506,5.66,-0.54,5.62,-0.09,-0.41,0.24,1013.9,17.1,-44.7,15.2,14.98,81,0.00
107.668,0.85,-7.86,5.58,0.05,-1.11,0.03,1013.9,17.1,-46.8,15.2,14.98,81,0.00
107.693,14.15,5.03,17.91,0.60,-0.50,0.34,1014.1,17.1,-53.1,15.2,14.98,81,0.00
107.791,1.07,-1.22,9.66,0.39,-0.04,-0.06,1013.8,17.2,-44.7,15.2,14.98,81,0.00
107.888,-4.20,-0.06,3.85,-0.29,1.79,-0.05,1013.7,17.3,-47.9,15.2,14.98,81,0.00
108.002,4.54,3.71,19.75,-0.07,0.38,0.10,1013.7,17.1,-51.0,15.2,14.98,81,0.00
108.099,-0.48,-2.37,-4.20,1.11,0.04,-0.19,1013.4,17.3,-44.7,15.2,14.98,81,0.00
108.196,-5.54,-8.49,-8.37,-0.79,0.81,-0.52,1013.7,17.1,-44.7,15.2,14.98,81,0.00
108.293,-6.57,-3.22,7.77,-0.34,0.21,-0.14,1013.8,17.1,-47.9,15.2,14.98,81,0.00
108.390,-6.47,-1.35,-6.33,-0.13,0.63,-0.16,1013.7,17.1,-43.7,15.2,14.98,81,0.00
108.504,1.68,-0.22,-2.09,0.75,0.71,0.02,1013.9,17.1,-46.8,15.2,15.02,81,0.00
108.601,0.48,-0.78,-6.75,-0.02,0.62,-0.12,1014.0,17.2,-44.7,15.2,15.02,81,0.00
108.733,-0.39,-0.44,-6.74,0.18,0.54,-0.11,1014.1,17.1,-43.7,15.2,15.02,81,0.00
108.807,0.72,0.39,23.87,-0.40,-0.91,-0.26,1013.5,17.1,-46.8,15.2,15.02,81,0.00
108.904,14.08,-0.12,19.42,-0.25,-2.11,0.29,1013.9,17.0,-50.0,15.2,15.02,81,0.00
108.994,-9.14,-3.20,7.09,-0.18,0.59,-0.26,1014.0,17.2,-41.6,15.2,15.02,81,0.00
109.092,0.86,1.36,14.79,-0.53,0.15,-0.15,1013.5,17.2,-41.6,15.2,15.02,74,0.00
109.189,7.51,7.31,27.36,0.18,-1.11,0.30,1013.5,17.1,-50.0,15.2,15.02,74,0.00
109.286,-10.73,1.11,5.50,0.04,-1.71,0.15,1013.9,17.1,-44.7,15.2,15.02,74,0.00
109.407,16.43,9.31,21.94,0.21,0.41,-0.12,1013.7,17.1,-47.9,15.2,15.03,74,0.00
109.497,-6.87,-3.59,-9.18,0.61,0.45,-0.14,1014.1,17.2,-44.7,15.2,15.03,74,0.00
109.594,16.09,2.78,17.85,0.36,-0.43,-0.15,1013.6,17.1,-47.9,15.2,15.03,74,0.00
109.691,-2.37,1.47,40.00,-0.13,0.23,-0.11,1014.1,17.2,-47.9,15.2,15.03,74,0.00
109.799,2.19,3.89,16.66,0.21,-0.59,-0.13,1013.4,17.2,-44.7,15.2,15.03,74,0.00
109.897,22.46,6.88,44.64,0.37,-0.99,0.29,1013.9,17.0,-47.9,15.2,15.03,74,0.00
109.988,5.88,3.16,17.31,1.26,-0.09,0.17,1013.6,17.2,-43.7,15.2,15.03,74,0.00
110.086,0.15,-0.45,-5.35,-0.58,0.88,0.18,1013.9,17.1,-40.5,15.2,15.03,74,0.00
110.207,3.64,-0.41,21.00,0.36,-0.04,0.08,1014.0,17.1,-44.7,15.2,15.03,74,0.00
110.304,3.96,-3.33,-2.55,0.45,0.08,0.04,1013.7,17.1,-37.4,15.2,15.03,74,0.00
110.401,-1.36,-3.34,-14.02,-0.76,1.41,0.09,1013.5,17.2,52.1,15.3,15.01,74,33.26
110.492,-3.76,1.06,0.63,0.07,-0.06,0.24,1013.4,17.2,17.4,15.3,15.01,74,19.21
110.589,2.44,-4.37,-5.88,-0.40,0.48,-0.11,1013.5,17.1,10.0,15.3,15.01,74,14.57
110.686,-0.15,10.09,30.96,0.94,1.30,0.42,1014.0,17.2,-5.8,15.2,15.01,74,0.00
110.807,-5.23,-8.15,10.00,-0.84,-0.53,-0.14,1013.7,17.0,-5.8,15.2,15.01,74,0.00
110.942,-3.06,-4.30,-1.75,0.39,0.26,-0.06,1013.9,17.1,-87.9,15.2,15.01,74,0.00
110.984,-9.47,-6.33,-17.10,-1.07,0.53,-0.19,1013.3,17.1,-38.4,15.2,15.01,74,0.00
111.107,6.66,-0.70,0.65,0.46,-0.84,-0.13,1013.3,17.2,-44.7,15.2,15.01,74,0.00
111.204,14.71,6.93,25.57,0.29,-0.47,-0.05,1013.5,17.1,-40.5,15.2,15.01,74,0.00
111.301,22.09,0.22,9.70,-0.35,-1.26,0.19,1013.8,17.3,-142.6,15.2,15.01,74,0.00
111.398,28.42,3.13,32.13,0.05,-2.20,0.48,1014.0,17.2,11.0,15.3,15.01,74,15.32
111.487,6.27,3.57,24.09,0.12,-0.29,0.32,1013.5,17.2,-47.9,15.2,15.07,74,0.00
111.585,1.98,3.27,22.55,-0.06,0.15,0.16,1013.5,17.2,-41.6,15.2,15.07,74,0.00
111.706,-3.26,-4.67,-10.22,0.52,0.47,-0.23,1013.6,17.0,-19.5,15.2,15.07,74,0.00
111.803,-13.49,-3.11,-10.59,0.02,0.53,0.28,1013.8,17.2,-38.4,15.2,15.07,74,0.00
111.900,9.31,1.47,20.14,-0.83,0.66,-0.12,1013.9,17.1,-35.2,15.2,15.07,74,0.00
112.025,4.88,-8.56,2.92,-0.26,0.60,-0.14,1013.4,17.1,-44.7,15.2,15.07,70,0.00
112.099,-1.19,0.02,11.42,-0.04,0.77,-0.18,1013.8,17.1,-37.4,15.2,15.07,70,0.00
112.196,25.39,8.26,48.00,0.22,-2.65,0.56,1013.7,17.2,-41.6,15.2,15.07,70,0.00
112.293,5.31,-2.58,5.65,-0.60,0.63,0.05,1014.1,17.2,-44.7,15.2,15.07,70,0.00
112.390,-1.22,-4.88,0.11,-0.98,0.14,-0.13,1013.9,17.1,-43.7,15.2,15.07,70,0.00
112.504,6.49,-0.57,15.55,-1.14,-0.46,-0.09,1013.7,17.1,-40.5,15.2,15.11,70,0.00
112.601,-10.30,-4.59,13.68,0.20,0.25,-0.14,1013.9,17.1,-38.4,15.2,15.11,70,0.00
112.698,17.86,4.57,14.14,-0.04,-0.62,0.30,1013.8,17.2,-8.9,15.2,15.11,70,0.00
112.795,5.63,0.61,17.94,0.44,0.11,0.06,1013.2,17.1,-38.4,15.2,15.11,70,0.00
112.892,6.02,-0.23,11.75,-0.25,-0.50,-0.00,1014.1,17.0,-24.7,15.2,15.11,70,0.00
113.005,5.13,-4.18,2.67,-0.04,0.08,-0.04,1013.9,17.1,-27.9,15.2,15.11,49,0.00
113.090,-21.97,-1.64,4.86,0.07,1.67,0.28,1013.5,17.2,-37.4,15.2,15.11,49,0.00
113.188,-0.91,-1.81,10.38,0.38,-0.81,-0.03,1013.5,17.1,11.0,15.3,15.11,49,15.32
113.285,5.83,-0.44,26.97,0.18,0.49,-0.05,1013.6,17.2,-22.6,15.2,15.11,49,0.00
113.406,11.12,5.62,29.73,0.48,-0.50,0.14,1013.2,17.2,0.5,15.3,15.28,49,3.34
113.520,-15.41,-6.69,-7.69,1.10,0.69,-0.52,1013.7,17.1,-24.7,15.2,15.28,49,0.00
113.594,-0.13,-1.21,29.61,-0.18,0.44,-0.21,1013.4,17.1,-28.9,15.2,15.28,49,0.00
113.691,-3.91,-6.24,-7.35,0.31,0.60,-0.00,1013.6,17.2,-44.7,15.2,15.28,49,0.00
113.788,-2.15,0.99,2.64,0.01,1.24,-0.11,1013.7,17.3,-41.6,15.2,15.28,49,0.00
113.885,-3.21,-0.27,-5.03,0.52,1.86,-0.23,1013.9,17.2,-41.6,15.2,15.28,49,0.00
114.023,-2.25,-2.72,-1.32,-0.12,-0.59,-0.11,1013.6,17.1,-44.7,15.2,15.28,49,0.00
114.097,0.61,5.44,19.05,0.71,1.81,-0.19,1013.9,17.1,-31.0,15.2,15.28,49,0.00
114.231,7.21,-8.60,-10.34,-0.92,-1.26,-0.11,1013.4,17.4,-22.6,15.2,15.28,45,0.00
114.305,-5.05,3.34,0.20,-0.23,0.85,0.07,1014.0,17.3,-41.6,15.2,15.28,45,0.00
114.402,5.49,1.18,7.23,0.69,-0.57,0.21,1013.4,17.1,-25.8,15.2,15.32,45,0.00
114.499,0.53,0.46,9.29,0.08,0.13,0.17,1014.2,17.0,-41.6,15.2,15.32,45,0.00
114.589,5.45,-3.96,6.93,-1.01,-1.50,-0.05,1013.3,17.1,-5.8,15.2,15.32,45,0.00
114.686,-12.28,-6.34,-9.57,-1.59,1.72,-0.05,1013.5,17.1,-44.7,15.2,15.32,45,0.00
114.807,-8.56,-3.91,18.57,-0.89,-0.14,-0.02,1013.2,17.1,-47.9,15.2,15.32,45,0.00
114.904,1.76,4.46,35.19,0.99,0.21,-0.16,1013.4,17.0,-38.4,15.2,15.32,45,0.00
115.001,4.42,-1.03,22.31,0.04,1.22,0.06,1014.4,17.1,-46.8,15.2,15.32,45,0.00
115.091,8.75,-1.12,8.49,-0.34,-0.37,0.28,1013.9,17.2,-43.7,15.2,15.32,45,0.00
115.188,-8.50,-7.31,-22.11,-0.79,0.08,0.10,1013.7,17.2,-46.8,15.2,15.32,45,0.00
115.296,-6.03,-3.26,5.11,0.30,-0.26,0.39,1013.9,17.1,-43.7,15.2,15.32,45,0.00
115.394,10.46,6.79,25.31,0.73,0.78,0.02,1013.6,17.2,-43.7,15.2,15.32,45,0.00
115.492,-2.83,0.32,14.93,0.01,1.41,-0.35,1013.7,17.2,-43.7,15.2,15.43,45,0.00
115.607,-0.03,-0.48,20.90,-0.37,0.79,-0.24,1013.5,17.0,-43.7,15.2,15.43,45,0.00
115.704,-3.32,-0.87,6.62,-0.36,0.08,0.02,1013.7,17.1,-41.6,15.2,15.43,45,0.00
115.801,3.94,0.48,9.40,0.23,0.18,-0.04,1013.8,17.2,-40.5,15.2,15.43,45,0.00
115.898,3.55,4.42,33.14,1.54,-0.01,0.02,1013.7,17.2,-46.8,15.2,15.43,45,0.00
115.995,5.57,-3.26,26.82,0.37,-0.66,-0.02,1013.8,17.2,-44.7,15.2,15.43,45,0.00
116.085,15.61,3.25,26.64,0.44,-0.82,0.08,1013.5,17.1,-43.7,15.2,15.43,0,0.00
116.206,5.41,1.41,6.36,0.09,-0.66,0.21,1013.8,17.1,-44.7,15.2,15.43,0,0.00
116.303,-6.83,0.85,2.97,-0.19,0.95,-0.02,1013.9,17.2,-46.8,15.2,15.43,0,0.00
116.388,1.93,1.81,17.02,-0.17,-0.43,0.08,1014.0,17.2,-43.7,15.2,15.43,0,0.00
116.486,1.60,-1.47,10.65,0.07,-0.72,0.34,1014.1,17.2,-40.5,15.2,15.44,0,0.00
116.600,1.79,-0.51,5.90,0.16,0.74,0.09,1013.6,17.2,-34.2,15.2,15.44,0,0.00
116.697,-2.12,-0.57,27.24,0.12,-0.16,-0.01,1013.3,17.1,-37.4,15.2,15.44,0,0.00
116.794,-0.45,0.05,8.76,0.50,1.12,-0.21,1013.4,17.0,-46.8,15.2,15.44,0,0.00
116.892,-14.82,-4.58,-20.12,0.90,0.90,0.04,1013.7,17.1,-47.9,15.2,15.44,0,0.00
116.989,-2.46,-3.56,-0.14,-0.45,-0.28,-0.04,1013.6,17.2,-37.4,15.2,15.44,0,0.00
117.103,1.85,-2.70,13.03,-0.14,-0.76,-0.01,1013.7,17.2,-41.6,15.2,15.44,0,0.00
117.200,30.21,5.41,27.47,0.60,-1.52,0.05,1014.0,17.2,-41.6,15.2,15.44,0,0.00
117.297,-2.17,-0.29,6.49,0.28,0.79,0.16,1013.5,17.1,-38.4,15.2,15.44,0,0.00
117.500,-0.01,-0.32,-3.43,0.41,-0.89,0.06,1013.4,17.0,-40.5,15.2,15.47,0,0.00
117.615,-7.65,0.39,13.44,-0.67,0.24,0.28,1014.0,17.2,-40.5,15.2,15.47,0,0.00
117.712,-7.72,-6.18,-1.29,-0.72,0.72,-0.11,1013.7,17.1,-37.4,15.2,15.47,0,0.00
117.809,-4.53,-3.47,-12.17,0.77,-0.07,0.09,1013.5,17.3,-43.7,15.2,15.47,0,0.00
117.906,4.16,-1.93,15.00,0.05,0.10,0.14,1013.6,17.2,-46.8,15.2,15.47,0,0.00
118.003,-5.11,-6.34,-7.04,-0.56,0.47,0.16,1013.4,17.3,-43.7,15.2,15.47,0,0.00
118.117,6.49,0.94,14.29,-0.11,-1.04,0.29,1013.7,17.2,-41.6,15.2,15.47,0,0.00
118.214,3.39,-0.59,9.28,-0.12,-0.46,0.31,1013.5,17.1,-40.5,15.2,15.47,0,0.00
118.311,9.39,1.62,9.91,0.38,-0.78,0.14,1013.6,17.2,-38.4,15.2,15.47,0,0.00
118.408,-10.30,-4.42,0.33,-0.03,0.96,-0.19,1014.0,17.2,-35.2,15.2,15.34,0,0.00
118.505,-5.95,-2.45,7.47,-0.21,0.56,-0.01,1013.5,17.2,-35.2,15.2,15.34,0,0.00
118.606,-2.81,-2.31,22.36,-0.42,-0.41,-0.05,1013.7,17.1,-41.6,15.2,15.34,0,0.00
118.704,-3.82,-3.48,11.91,-0.79,-0.32,-0.07,1013.8,17.2,-41.6,15.2,15.34,0,0.00
118.801,6.41,-1.65,4.13,-1.07,-0.91,0.04,1013.1,17.1,-41.6,15.2,15.34,0,0.00
118.922,6.22,0.71,12.60,-0.56,-1.28,0.08,1013.3,17.2,-41.6,15.2,15.34,0,0.00
119.019,8.09,1.70,25.69,0.02,-0.99,-0.10,1013.2,17.1,-43.7,15.2,15.34,0,0.00
119.108,5.94,-0.07,19.76,0.23,0.07,-0.08,1013.8,17.2,-40.5,15.2,15.34,0,0.00
119.206,-5.18,-2.04,5.89,-0.43,-0.09,-0.11,1013.8,17.2,-32.1,15.2,15.34,0,0.00
119.303,-5.92,-1.88,0.90,-0.01,0.38,-0.14,1013.4,17.2,-35.2,15.2,15.34,0,0.00
